# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
9.73841456e-06,-3.43750000e-03
9.73921464e-06,-3.24219000e-03
9.74001472e-06,-3.30469000e-03
9.74081480e-06,-3.36719000e-03
9.74161488e-06,-3.10156000e-03
9.74241496e-06,-3.51563000e-03
9.74321504e-06,-3.24219000e-03
9.74401512e-06,-3.27344000e-03
9.74481520e-06,-3.14844000e-03
9.74561528e-06,-3.14063000e-03
9.74641536e-06,-3.32812000e-03
9.74721544e-06,-3.26562000e-03
9.74801552e-06,-3.22656000e-03
9.74881560e-06,-3.24219000e-03
9.74961568e-06,-3.28125000e-03
9.75041576e-06,-3.54688000e-03
9.75121584e-06,-3.24219000e-03
9.75201592e-06,-3.42969000e-03
9.75281600e-06,-3.20313000e-03
9.75361608e-06,-3.34375000e-03
9.75441616e-06,-3.32031000e-03
9.75521624e-06,-3.34375000e-03
9.75601632e-06,-3.14063000e-03
9.75681640e-06,-3.32812000e-03
9.75761648e-06,-3.48438000e-03
9.75841656e-06,-3.18750000e-03
9.75921664e-06,-3.21094000e-03
9.76001672e-06,-3.12500000e-03
9.76081680e-06,-3.19531000e-03
9.76161688e-06,-3.35937000e-03
9.76241696e-06,-3.25781000e-03
9.76321704e-06,-3.12500000e-03
9.76401712e-06,-3.37500000e-03
9.76481720e-06,-3.35937000e-03
9.76561728e-06,-3.28906000e-03
9.76641736e-06,-3.27344000e-03
9.76721744e-06,-3.19531000e-03
9.76801752e-06,-3.51563000e-03
9.76881760e-06,-3.32031000e-03
9.76961768e-06,-3.17188000e-03
9.77041776e-06,-3.37500000e-03
9.77121784e-06,-3.17969000e-03
9.77201792e-06,-3.41406000e-03
9.77281800e-06,-3.10938000e-03
9.77361808e-06,-3.18750000e-03
9.77441816e-06,-3.24219000e-03
9.77521824e-06,-3.28906000e-03
9.77601832e-06,-3.42969000e-03
9.77681840e-06,-3.25000000e-03
9.77761848e-06,-3.39062000e-03
9.77841856e-06,-3.23438000e-03
9.77921864e-06,-3.32812000e-03
9.78001872e-06,-3.30469000e-03
9.78081880e-06,-3.25781000e-03
9.78161888e-06,-3.08594000e-03
9.78241896e-06,-3.37500000e-03
9.78321904e-06,-3.32812000e-03
9.78401912e-06,-3.18750000e-03
9.78481920e-06,-3.25781000e-03
9.78561928e-06,-3.14844000e-03
9.78641936e-06,-3.19531000e-03
9.78721944e-06,-3.15625000e-03
9.78801952e-06,-3.19531000e-03
9.78881960e-06,-3.09375000e-03
9.78961968e-06,-3.37500000e-03
9.79041976e-06,-3.39062000e-03
9.79121984e-06,-3.22656000e-03
9.79201992e-06,-3.17188000e-03
9.79282000e-06,-3.09375000e-03
9.79362008e-06,-3.32812000e-03
9.79442016e-06,-3.22656000e-03
9.79522024e-06,-3.13281000e-03
9.79602032e-06,-3.11719000e-03
9.79682040e-06,-3.14844000e-03
9.79762048e-06,-3.29687000e-03
9.79842056e-06,-3.17188000e-03
9.79922064e-06,-3.15625000e-03
9.80002072e-06,-3.08594000e-03
9.80082080e-06,-3.21875000e-03
9.80162088e-06,-3.42969000e-03
9.80242096e-06,-3.16406000e-03
9.80322104e-06,-3.34375000e-03
9.80402112e-06,-3.22656000e-03
9.80482120e-06,-3.39062000e-03
9.80562128e-06,-3.23438000e-03
9.80642136e-06,-3.24219000e-03
9.80722144e-06,-3.08594000e-03
9.80802152e-06,-3.36719000e-03
9.80882160e-06,-3.30469000e-03
9.80962168e-06,-3.15625000e-03
9.81042176e-06,-3.26562000e-03
9.81122184e-06,-3.07813000e-03
9.81202192e-06,-3.14063000e-03
9.81282200e-06,-3.28906000e-03
9.81362208e-06,-3.26562000e-03
9.81442216e-06,-3.11719000e-03
9.81522224e-06,-3.32031000e-03
9.81602232e-06,-3.27344000e-03
9.81682240e-06,-3.17188000e-03
9.81762248e-06,-3.21094000e-03
9.81842256e-06,-3.11719000e-03
9.81922264e-06,-3.31250000e-03
9.82002272e-06,-3.17188000e-03
9.82082280e-06,-3.10156000e-03
9.82162288e-06,-3.21094000e-03
9.82242296e-06,-3.14844000e-03
9.82322304e-06,-3.29687000e-03
9.82402312e-06,-3.22656000e-03
9.82482320e-06,-3.13281000e-03
9.82562328e-06,-3.08594000e-03
9.82642336e-06,-3.19531000e-03
9.82722344e-06,-3.34375000e-03
9.82802352e-06,-3.23438000e-03
9.82882360e-06,-3.34375000e-03
9.82962368e-06,-3.14063000e-03
9.83042376e-06,-3.34375000e-03
9.83122384e-06,-3.23438000e-03
9.83202392e-06,-3.16406000e-03
9.83282400e-06,-3.03906000e-03
9.83362408e-06,-3.37500000e-03
9.83442416e-06,-3.28906000e-03
9.83522424e-06,-3.20313000e-03
9.83602432e-06,-3.12500000e-03
9.83682440e-06,-3.12500000e-03
9.83762448e-06,-3.21094000e-03
9.83842456e-06,-3.21094000e-03
9.83922464e-06,-3.20313000e-03
9.84002472e-06,-3.13281000e-03
9.84082480e-06,-3.23438000e-03
9.84162488e-06,-3.28906000e-03
9.84242496e-06,-3.21094000e-03
9.84322504e-06,-3.17969000e-03
9.84402512e-06,-3.15625000e-03
9.84482520e-06,-3.30469000e-03
9.84562528e-06,-3.30469000e-03
9.84642536e-06,-3.14844000e-03
9.84722544e-06,-3.10156000e-03
9.84802552e-06,-3.20313000e-03
9.84882560e-06,-3.35156000e-03
9.84962568e-06,-3.19531000e-03
9.85042576e-06,-3.15625000e-03
9.85122584e-06,-3.13281000e-03
9.85202592e-06,-3.28906000e-03
9.85282600e-06,-3.30469000e-03
9.85362608e-06,-3.15625000e-03
9.85442616e-06,-3.40625000e-03
9.85522624e-06,-3.15625000e-03
9.85602632e-06,-3.35937000e-03
9.85682640e-06,-3.25000000e-03
9.85762648e-06,-3.25000000e-03
9.85842656e-06,-3.17188000e-03
9.85922664e-06,-3.42969000e-03
9.86002672e-06,-3.30469000e-03
9.86082680e-06,-3.17188000e-03
9.86162688e-06,-3.10938000e-03
9.86242696e-06,-3.07031000e-03
9.86322704e-06,-3.22656000e-03
9.86402712e-06,-3.21094000e-03
9.86482720e-06,-3.23438000e-03
9.86562728e-06,-3.21875000e-03
9.86642736e-06,-3.37500000e-03
9.86722744e-06,-3.27344000e-03
9.86802752e-06,-3.21875000e-03
9.86882760e-06,-3.17188000e-03
9.86962768e-06,-3.13281000e-03
9.87042776e-06,-3.33594000e-03
9.87122784e-06,-3.35156000e-03
9.87202792e-06,-3.16406000e-03
9.87282800e-06,-3.26562000e-03
9.87362808e-06,-3.24219000e-03
9.87442816e-06,-3.36719000e-03
9.87522824e-06,-3.05469000e-03
9.87602832e-06,-3.24219000e-03
9.87682840e-06,-3.17188000e-03
9.87762848e-06,-3.22656000e-03
9.87842856e-06,-3.35156000e-03
9.87922864e-06,-3.22656000e-03
9.88002872e-06,-3.37500000e-03
9.88082880e-06,-3.26562000e-03
9.88162888e-06,-3.38281000e-03
9.88242896e-06,-3.23438000e-03
9.88322904e-06,-3.23438000e-03
9.88402912e-06,-3.10156000e-03
9.88482920e-06,-3.29687000e-03
9.88562928e-06,-3.32031000e-03
9.88642936e-06,-3.32031000e-03
9.88722944e-06,-3.30469000e-03
9.88802952e-06,-3.25000000e-03
9.88882960e-06,-3.25781000e-03
9.88962968e-06,-3.21875000e-03
9.89042976e-06,-3.17188000e-03
9.89122984e-06,-3.14063000e-03
9.89202992e-06,-3.39844000e-03
9.89283000e-06,-3.32031000e-03
9.89363008e-06,-3.32812000e-03
9.89443016e-06,-3.28906000e-03
9.89523024e-06,-3.17969000e-03
9.89603032e-06,-3.46094000e-03
9.89683040e-06,-3.27344000e-03
9.89763048e-06,-3.16406000e-03
9.89843056e-06,-3.10938000e-03
9.89923064e-06,-3.18750000e-03
9.90003072e-06,-3.43750000e-03
9.90083080e-06,-3.11719000e-03
9.90163088e-06,-3.29687000e-03
9.90243096e-06,-3.21094000e-03
9.90323104e-06,-3.32031000e-03
9.90403112e-06,-3.33594000e-03
9.90483120e-06,-3.34375000e-03
9.90563128e-06,-3.51563000e-03
9.90643136e-06,-3.22656000e-03
9.90723144e-06,-3.48438000e-03
9.90803152e-06,-3.44531000e-03
9.90883160e-06,-3.25781000e-03
9.90963168e-06,-3.18750000e-03
9.91043176e-06,-3.46094000e-03
9.91123184e-06,-3.30469000e-03
9.91203192e-06,-3.45313000e-03
9.91283200e-06,-3.45313000e-03
9.91363208e-06,-3.14844000e-03
9.91443216e-06,-3.25000000e-03
9.91523224e-06,-3.07031000e-03
9.91603232e-06,-3.10156000e-03
9.91683240e-06,-3.10156000e-03
9.91763248e-06,-3.33594000e-03
9.91843256e-06,-3.28906000e-03
9.91923264e-06,-3.19531000e-03
9.92003272e-06,-3.26562000e-03
9.92083280e-06,-3.06250000e-03
9.92163288e-06,-3.43750000e-03
9.92243296e-06,-3.18750000e-03
9.92323304e-06,-3.07813000e-03
9.92403312e-06,-3.03125000e-03
9.92483320e-06,-3.00000000e-03
9.92563328e-06,-3.23438000e-03
9.92643336e-06,-3.00000000e-03
9.92723344e-06,-3.10156000e-03
9.92803352e-06,-3.10156000e-03
9.92883360e-06,-3.28906000e-03
9.92963368e-06,-3.34375000e-03
9.93043376e-06,-3.32031000e-03
9.93123384e-06,-3.41406000e-03
9.93203392e-06,-3.19531000e-03
9.93283400e-06,-3.35937000e-03
9.93363408e-06,-3.21094000e-03
9.93443416e-06,-3.17969000e-03
9.93523424e-06,-3.14063000e-03
9.93603432e-06,-3.35937000e-03
9.93683440e-06,-3.25781000e-03
9.93763448e-06,-3.32812000e-03
9.93843456e-06,-3.30469000e-03
9.93923464e-06,-3.18750000e-03
9.94003472e-06,-3.14844000e-03
9.94083480e-06,-3.26562000e-03
9.94163488e-06,-3.32812000e-03
9.94243496e-06,-3.18750000e-03
9.94323504e-06,-3.23438000e-03
9.94403512e-06,-3.25781000e-03
9.94483520e-06,-3.17188000e-03
9.94563528e-06,-3.16406000e-03
9.94643536e-06,-3.08594000e-03
9.94723544e-06,-3.44531000e-03
9.94803552e-06,-3.15625000e-03
9.94883560e-06,-3.12500000e-03
9.94963568e-06,-3.00000000e-03
9.95043576e-06,-3.17969000e-03
9.95123584e-06,-3.25781000e-03
9.95203592e-06,-3.00781000e-03
9.95283600e-06,-3.13281000e-03
9.95363608e-06,-3.09375000e-03
9.95443616e-06,-3.14063000e-03
9.95523624e-06,-3.32031000e-03
9.95603632e-06,-3.23438000e-03
9.95683640e-06,-3.44531000e-03
9.95763648e-06,-3.11719000e-03
9.95843656e-06,-3.40625000e-03
9.95923664e-06,-3.22656000e-03
9.96003672e-06,-3.24219000e-03
9.96083680e-06,-3.17188000e-03
9.96163688e-06,-3.39844000e-03
9.96243696e-06,-3.33594000e-03
9.96323704e-06,-3.15625000e-03
9.96403712e-06,-3.18750000e-03
9.96483720e-06,-3.23438000e-03
9.96563728e-06,-3.33594000e-03
9.96643736e-06,-3.26562000e-03
9.96723744e-06,-3.29687000e-03
9.96803752e-06,-3.16406000e-03
9.96883760e-06,-3.39062000e-03
9.96963768e-06,-3.34375000e-03
9.97043776e-06,-3.19531000e-03
9.97123784e-06,-3.14844000e-03
9.97203792e-06,-3.18750000e-03
9.97283800e-06,-3.35937000e-03
9.97363808e-06,-3.25781000e-03
9.97443816e-06,-3.17188000e-03
9.97523824e-06,-3.18750000e-03
9.97603832e-06,-3.11719000e-03
9.97683840e-06,-3.34375000e-03
9.97763848e-06,-3.05469000e-03
9.97843856e-06,-3.11719000e-03
9.97923864e-06,-3.07813000e-03
9.98003872e-06,-3.14063000e-03
9.98083880e-06,-3.26562000e-03
9.98163888e-06,-3.13281000e-03
9.98243896e-06,-3.27344000e-03
9.98323904e-06,-3.14063000e-03
9.98403912e-06,-3.34375000e-03
9.98483920e-06,-3.19531000e-03
9.98563928e-06,-3.24219000e-03
9.98643936e-06,-3.13281000e-03
9.98723944e-06,-3.32812000e-03
9.98803952e-06,-3.21094000e-03
9.98883960e-06,-3.14063000e-03
9.98963968e-06,-3.07031000e-03
9.99043976e-06,-3.15625000e-03
9.99123984e-06,-3.17969000e-03
9.99203992e-06,-3.19531000e-03
9.99284000e-06,-3.31250000e-03
9.99364008e-06,-3.06250000e-03
9.99444016e-06,-3.30469000e-03
9.99524024e-06,-3.23438000e-03
9.99604032e-06,-3.19531000e-03
9.99684040e-06,-3.13281000e-03
9.99764048e-06,-3.06250000e-03
9.99844056e-06,-3.29687000e-03
9.99924064e-06,-3.18750000e-03
1.00000407e-05,-3.18750000e-03
1.00008408e-05,-3.10156000e-03
1.00016409e-05,-3.14844000e-03
1.00024410e-05,-3.32031000e-03
1.00032410e-05,-3.05469000e-03
1.00040411e-05,-3.09375000e-03
1.00048412e-05,-2.97656000e-03
1.00056413e-05,-3.07031000e-03
1.00064414e-05,-3.14063000e-03
1.00072414e-05,-3.16406000e-03
1.00080415e-05,-3.28125000e-03
1.00088416e-05,-3.03125000e-03
1.00096417e-05,-3.28906000e-03
1.00104418e-05,-3.17188000e-03
1.00112418e-05,-3.14063000e-03
1.00120419e-05,-3.08594000e-03
1.00128420e-05,-3.25000000e-03
1.00136421e-05,-3.15625000e-03
1.00144422e-05,-3.07813000e-03
1.00152422e-05,-3.21094000e-03
1.00160423e-05,-3.01563000e-03
1.00168424e-05,-3.09375000e-03
1.00176425e-05,-3.14844000e-03
1.00184426e-05,-3.08594000e-03
1.00192426e-05,-3.10938000e-03
1.00200427e-05,-3.27344000e-03
1.00208428e-05,-3.18750000e-03
1.00216429e-05,-3.14844000e-03
1.00224430e-05,-3.05469000e-03
1.00232430e-05,-3.06250000e-03
1.00240431e-05,-3.35156000e-03
1.00248432e-05,-3.12500000e-03
1.00256433e-05,-3.07031000e-03
1.00264434e-05,-3.03906000e-03
1.00272434e-05,-3.14844000e-03
1.00280435e-05,-3.28906000e-03
1.00288436e-05,-3.10156000e-03
1.00296437e-05,-3.13281000e-03
1.00304438e-05,-3.06250000e-03
1.00312438e-05,-3.07031000e-03
1.00320439e-05,-3.19531000e-03
1.00328440e-05,-3.13281000e-03
1.00336441e-05,-3.27344000e-03
1.00344442e-05,-3.02344000e-03
1.00352442e-05,-3.25781000e-03
1.00360443e-05,-3.17969000e-03
1.00368444e-05,-3.19531000e-03
1.00376445e-05,-3.12500000e-03
1.00384446e-05,-3.24219000e-03
1.00392446e-05,-3.13281000e-03
1.00400447e-05,-3.17969000e-03
1.00408448e-05,-3.18750000e-03
1.00416449e-05,-3.10156000e-03
1.00424450e-05,-3.13281000e-03
1.00432450e-05,-3.21094000e-03
1.00440451e-05,-3.19531000e-03
1.00448452e-05,-3.14844000e-03
1.00456453e-05,-3.09375000e-03
1.00464454e-05,-3.25000000e-03
1.00472454e-05,-3.16406000e-03
1.00480455e-05,-3.05469000e-03
1.00488456e-05,-3.19531000e-03
1.00496457e-05,-3.21094000e-03
1.00504458e-05,-3.10938000e-03
1.00512458e-05,-3.13281000e-03
1.00520459e-05,-3.10938000e-03
1.00528460e-05,-3.10938000e-03
1.00536461e-05,-3.25000000e-03
1.00544462e-05,-3.01563000e-03
1.00552462e-05,-3.15625000e-03
1.00560463e-05,-3.09375000e-03
1.00568464e-05,-3.17188000e-03
1.00576465e-05,-3.35156000e-03
1.00584466e-05,-3.24219000e-03
1.00592466e-05,-3.28906000e-03
1.00600467e-05,-3.09375000e-03
1.00608468e-05,-3.33594000e-03
1.00616469e-05,-3.22656000e-03
1.00624470e-05,-3.19531000e-03
1.00632470e-05,-3.14844000e-03
1.00640471e-05,-3.28906000e-03
1.00648472e-05,-3.06250000e-03
1.00656473e-05,-3.21094000e-03
1.00664474e-05,-3.11719000e-03
1.00672474e-05,-3.08594000e-03
1.00680475e-05,-3.21875000e-03
1.00688476e-05,-3.21094000e-03
1.00696477e-05,-3.19531000e-03
1.00704478e-05,-3.10156000e-03
1.00712478e-05,-3.24219000e-03
1.00720479e-05,-3.34375000e-03
1.00728480e-05,-3.14063000e-03
1.00736481e-05,-3.12500000e-03
1.00744482e-05,-3.07813000e-03
1.00752482e-05,-3.28906000e-03
1.00760483e-05,-3.21094000e-03
1.00768484e-05,-3.17188000e-03
1.00776485e-05,-3.13281000e-03
1.00784486e-05,-3.11719000e-03
1.00792486e-05,-3.26562000e-03
1.00800487e-05,-3.13281000e-03
1.00808488e-05,-3.15625000e-03
1.00816489e-05,-3.08594000e-03
1.00824490e-05,-3.32031000e-03
1.00832490e-05,-3.35156000e-03
1.00840491e-05,-3.23438000e-03
1.00848492e-05,-3.53125000e-03
1.00856493e-05,-3.12500000e-03
1.00864494e-05,-3.42188000e-03
1.00872494e-05,-3.26562000e-03
1.00880495e-05,-3.19531000e-03
1.00888496e-05,-3.13281000e-03
1.00896497e-05,-3.37500000e-03
1.00904498e-05,-3.14063000e-03
1.00912498e-05,-3.33594000e-03
1.00920499e-05,-3.23438000e-03
1.00928500e-05,-3.11719000e-03
1.00936501e-05,-3.26562000e-03
1.00944502e-05,-3.24219000e-03
1.00952502e-05,-3.25781000e-03
1.00960503e-05,-3.16406000e-03
1.00968504e-05,-3.38281000e-03
1.00976505e-05,-3.32031000e-03
1.00984506e-05,-3.15625000e-03
1.00992507e-05,-3.13281000e-03
1.01000507e-05,-3.10938000e-03
1.01008508e-05,-3.37500000e-03
1.01016509e-05,-3.23438000e-03
1.01024510e-05,-3.15625000e-03
1.01032511e-05,-3.21094000e-03
1.01040511e-05,-3.21094000e-03
1.01048512e-05,-3.35937000e-03
1.01056513e-05,-3.12500000e-03
1.01064514e-05,-3.16406000e-03
1.01072514e-05,-3.09375000e-03
1.01080515e-05,-3.21875000e-03
1.01088516e-05,-3.35937000e-03
1.01096517e-05,-3.41406000e-03
1.01104518e-05,-3.40625000e-03
1.01112519e-05,-3.16406000e-03
1.01120519e-05,-3.37500000e-03
1.01128520e-05,-3.21875000e-03
1.01136521e-05,-3.24219000e-03
1.01144522e-05,-3.20313000e-03
1.01152522e-05,-3.32031000e-03
1.01160523e-05,-3.21094000e-03
1.01168524e-05,-3.37500000e-03
1.01176525e-05,-3.17969000e-03
1.01184526e-05,-3.15625000e-03
1.01192526e-05,-3.17969000e-03
1.01200527e-05,-3.28906000e-03
1.01208528e-05,-3.26562000e-03
1.01216529e-05,-3.17969000e-03
1.01224530e-05,-3.26562000e-03
1.01232531e-05,-3.28125000e-03
1.01240531e-05,-3.18750000e-03
1.01248532e-05,-3.28125000e-03
1.01256533e-05,-3.24219000e-03
1.01264534e-05,-3.31250000e-03
1.01272534e-05,-3.18750000e-03
1.01280535e-05,-3.26562000e-03
1.01288536e-05,-3.13281000e-03
1.01296537e-05,-3.17188000e-03
1.01304538e-05,-3.42188000e-03
1.01312538e-05,-3.09375000e-03
1.01320539e-05,-3.18750000e-03
1.01328540e-05,-3.17969000e-03
1.01336541e-05,-3.26562000e-03
1.01344542e-05,-3.28906000e-03
1.01352542e-05,-3.28125000e-03
1.01360543e-05,-3.36719000e-03
1.01368544e-05,-3.18750000e-03
1.01376545e-05,-3.35156000e-03
1.01384546e-05,-3.25000000e-03
1.01392546e-05,-3.23438000e-03
1.01400547e-05,-3.17188000e-03
1.01408548e-05,-3.38281000e-03
1.01416549e-05,-3.12500000e-03
1.01424550e-05,-3.36719000e-03
1.01432550e-05,-3.17969000e-03
1.01440551e-05,-3.10938000e-03
1.01448552e-05,-3.17188000e-03
1.01456553e-05,-3.13281000e-03
1.01464554e-05,-3.25000000e-03
1.01472554e-05,-3.08594000e-03
1.01480555e-05,-3.27344000e-03
1.01488556e-05,-3.19531000e-03
1.01496557e-05,-3.11719000e-03
1.01504558e-05,-3.12500000e-03
1.01512558e-05,-3.12500000e-03
1.01520559e-05,-3.28125000e-03
1.01528560e-05,-3.11719000e-03
1.01536561e-05,-3.07813000e-03
1.01544562e-05,-3.11719000e-03
1.01552562e-05,-3.04688000e-03
1.01560563e-05,-3.38281000e-03
1.01568564e-05,-3.01563000e-03
1.01576565e-05,-3.18750000e-03
1.01584566e-05,-3.07031000e-03
1.01592566e-05,-3.10156000e-03
1.01600567e-05,-3.20313000e-03
1.01608568e-05,-3.22656000e-03
1.01616569e-05,-3.24219000e-03
1.01624570e-05,-3.03906000e-03
1.01632570e-05,-3.26562000e-03
1.01640571e-05,-3.25000000e-03
1.01648572e-05,-3.17188000e-03
1.01656573e-05,-3.14844000e-03
1.01664574e-05,-3.19531000e-03
1.01672574e-05,-3.09375000e-03
1.01680575e-05,-3.18750000e-03
1.01688576e-05,-3.11719000e-03
1.01696577e-05,-3.08594000e-03
1.01704578e-05,-3.17969000e-03
1.01712578e-05,-3.15625000e-03
1.01720579e-05,-3.06250000e-03
1.01728580e-05,-3.10156000e-03
1.01736581e-05,-3.23438000e-03
1.01744582e-05,-3.10938000e-03
1.01752582e-05,-3.13281000e-03
1.01760583e-05,-3.07813000e-03
